organization,switch,switch_serial,port_id,port_name,enabled,,,switch,Inactive Enabled Count,Platoon,,Platoon,Count To Disable,Proposed Date,,Platoon,switch
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,20,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,21,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,22,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,23,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,24,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,25,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,26,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,27,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,28,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,29,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,30,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,31,Daniel Z7-55,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,33,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,34,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,35,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,43,Him_1,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,46,Static,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,48,Wireless AP,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,49,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,50,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,51,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-3,Q2QW-5LPT-EC8M,52,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,2,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,3,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,4,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,6,Test port Daniel IT desk Z7-35,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,9,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,10,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,12,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,13,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,14,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,15,Nick Z7-60 TEST,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,17,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,19,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,20,Daniel Z7-27,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,21,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,22,IT MFP,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,23,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,24,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,25,Data,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,27,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,28,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,29,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,30,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,33,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,35,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,38,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,42,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,43,Sleep Study Camera,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,46,Sleep Study Camera,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,47,Wireless APs,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,49,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,50,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,51,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-4,Q2QW-3CK8-KUWN,52,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,1,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,2,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,3,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,4,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,6,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,7,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,8,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,9,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,10,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,11,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,13,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,14,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,15,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,16,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,17,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,18,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,19,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,20,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,21,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,22,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,23,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,25,Static 1020,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,27,RAD MRI,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,28,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,29,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,30,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,32,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,33,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,34,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,35,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,37,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,39,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,41,Data 130,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,44,Radiology MRI,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,49,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,50,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,51,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,52,,True,,,,,,,,,,,,
BCMH,Telco Rm Stack 2-5,Q2QW-57YA-6JB5,53,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,1,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,2,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,3,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,4,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,5,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,6,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,7,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,8,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,9,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,10,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,11,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,12,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,13,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,14,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,15,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,16,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,17,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,18,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,19,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,20,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,21,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,22,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,23,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,24,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,25,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,26,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,27,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,28,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,29,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,30,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,31,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,32,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,33,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,34,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,35,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,36,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,37,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,38,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,39,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,40,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,41,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,42,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,43,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,44,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,45,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,46,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,47,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,48,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,49,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,50,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,51,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,52,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,53,,True,,,,,,,,,,,,
BCMH,,Q2QW-3DKJ-N4MV,54,,True,,,,,,,,,,,,
